id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
594110263832472956,Bonito apartamento en pleno casco antiguo RON 1,170362985,Santiago,CIUTAT VELLA,LA SEU,39.47578,-0.37828,Entire home/apt,98,1,10,2022-08-25,2.21,10,150,10,
594193185765751059,Cozy room in the heart of València,235938871,Luis,L'EIXAMPLE,RUSSAFA,39.46539,-0.37598,Private room,44,3,1,2022-04-18,0.20,1,319,1,
594238805055953941,Habitación confortable y tranquila.,284971254,Mahitte,EXTRAMURS,LA PETXINA,39.4732,-0.39284,Private room,33,1,22,2022-09-11,4.07,2,359,22,
594730985984663209,Stone Apartment,452088954,Ricardo,CIUTAT VELLA,EL MERCAT,39.47465,-0.37963,Entire home/apt,150,2,28,2022-09-11,5.92,1,322,28,
594779034151507517,Private Room and bathroom near malvarrosa beach,105117619,José Miguel,POBLATS MARITIMS,BETERO,39.47022,-0.33809,Private room,59,1,15,2022-09-10,3.28,3,248,15,
595534083138533345,DESIGN APARTMENT - VERD - APT. B,451083741,Carlos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47416,-0.33011,Entire home/apt,110,1,14,2022-08-20,2.88,6,323,14,VT-51151-V
595556390651819071,DESIGN APARTMENT - LLEVANT - APT. C,451083741,Carlos,POBLATS MARITIMS,LA MALVA-ROSA,39.47549,-0.32977,Entire home/apt,170,1,5,2022-09-01,1.02,6,5,5,VT-51152-V
595561184128636698,Habitación doble con desayuno cerca de la playa,130917502,Svetlana,POBLATS MARITIMS,LA MALVA-ROSA,39.47895,-0.32755,Private room,65,1,28,2022-09-13,5.19,2,160,28,
596088395953122531,Bonito apartamento en pleno casco antiguo RON 2,170362985,Santiago,CIUTAT VELLA,LA SEU,39.47418,-0.37632,Entire home/apt,104,1,2,2022-06-30,0.43,10,153,2,
596115781338133069,Bonito apartamento en pleno casco antiguo RON 5,170362985,Santiago,CIUTAT VELLA,LA SEU,39.47412,-0.37659,Entire home/apt,98,1,6,2022-07-19,1.18,10,153,6,
596117717294053560,Cozy room with sunny balcony & Air condition,427643509,Andres,CAMINS AL GRAU,LA CREU DEL GRAU,39.46149,-0.34003,Private room,35,5,15,2022-07-29,3.21,28,56,15,
596182354146920648,Apartamento La Roqueta,125037312,Claudia,EXTRAMURS,ARRANCAPINS,39.4664,-0.38309,Entire home/apt,45,28,0,,,7,0,0,
596308586839203419,En el corazón de Valencia,441170918,Jorge Alberto,L'OLIVERETA,NOU MOLES,39.46997,-0.39269,Entire home/apt,89,5,10,2022-09-06,1.99,1,120,10,
596692475498701354,DESIGN APARTMENT - ARENA - APT. D,451083741,Carlos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47389,-0.33023,Entire home/apt,111,1,8,2022-08-30,2.18,6,334,8,VT-51153-V
596817621437572213,"Super espacioso loft, cerca de la playa",452490540,David,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46528,-0.33263,Entire home/apt,113,1,36,2022-09-01,6.92,1,45,36,
596945212139464393,Preciosa habitacion privada foios 20 min centro,452521286,Freddy,POBLATS DEL NORD,LES CASES DE BARCENA,39.53629,-0.3514,Private room,17,1,7,2022-06-19,1.49,1,1,7,
596955179891861663,Valencia beach apartment,19899288,Juan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46681,-0.32934,Entire home/apt,154,3,5,2022-08-19,1.36,3,194,5,
597020020747873163,habitacion cerca de la playa y del oceanario,448770751,Maryna,POBLATS MARITIMS,NATZARET,39.452515,-0.333412,Private room,33,2,12,2022-09-11,2.38,1,0,12,
597519247135035582,靠近足球场，大学，艺术科学城，地铁站的公寓，适合4-5人(整套),376277456,Ivan Y Lydia,ALGIROS,L'AMISTAT,39.471832,-0.353264,Entire home/apt,121,1,7,2022-08-06,1.74,4,109,7,
597520347367336454,"Velero unico donde relajarte, parking gratuito.",107381040,Carlos,POBLATS MARITIMS,EL GRAU,39.42272,-0.32282,Entire home/apt,87,1,19,2022-08-24,3.77,1,360,19,
597521037151745933,DESIGN APARTMENT - AIGUA - APT. E,451083741,Carlos,POBLATS MARITIMS,LA MALVA-ROSA,39.47562,-0.33,Entire home/apt,164,1,12,2022-08-29,3.30,6,0,12,VT-51154-V
597532036921392408,DESIGN APARTMENT - CALMA - APT. F,451083741,Carlos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47355,-0.32852,Entire home/apt,156,1,10,2022-08-30,2.01,6,138,10,VT-51155-V
597532552515190371,"Квартира на пляже, вайфай, бассейн, парковка",452159793,Natalia,POBLATS MARITIMS,LA MALVA-ROSA,39.48909,-0.32771,Entire home/apt,109,4,7,2022-09-03,2.80,1,105,7,
597542542813556981,Mercado Central I,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47157275809491,-0.37846224855538063,Entire home/apt,127,1,0,,,133,322,0,AT-34269-V
597542562505906822,Mercado Central Iii Loft,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47347595091974,-0.37773063528370393,Entire home/apt,142,1,0,,,133,311,0,EGVT-221-V
597542570821915575,Mercado Central Iv,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.471702120443425,-0.3788980350528704,Entire home/apt,148,1,0,,,133,315,0,AT-34271-V
597542588349871641,Mercado Central Vi,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47142347666315,-0.3788456738844264,Entire home/apt,152,1,0,,,133,312,0,AT-34273-V
597542627401609096,Comedias Iii,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47158446435508,-0.37265908917211815,Entire home/apt,229,1,0,,,133,317,0,AT-33654-V
597542635977798095,Mar44 I,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.4726431258019,-0.3704900357543266,Entire home/apt,272,1,0,,,133,290,0,AT-34020-V
597542647272114048,Mar44 Ii,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.4740995345359,-0.3723353551146423,Entire home/apt,187,1,0,,,133,276,0,AT-34021-V
597542665737258105,Mar44 Iv,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.472254015637944,-0.37059310749796276,Entire home/apt,187,1,0,,,133,285,0,AT-34023-V
597542675554668322,Mar44 Ix,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.472685156338954,-0.3727691123943553,Entire home/apt,731,1,0,,,133,81,0,AT-34024-V
597542684177101504,Bolseria I,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47610125814549,-0.3788163855141244,Private room,118,1,0,,,133,315,0,VT-32875-V
597542692970331469,Bolseria Ii,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47423064709294,-0.3805896388453668,Entire home/apt,129,1,2,2022-09-10,2,133,320,2,VT-32872-V
597542701647652730,Bolseria Iii,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47437901851147,-0.3790113339393035,Entire home/apt,129,1,0,,,133,300,0,VT-32873-V
597542710817335072,Bolseria Iv,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47549810597701,-0.3805229844421212,Entire home/apt,129,1,0,,,133,327,0,VT-32874-V
597542719150985460,Seu I,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.477136410185246,-0.3729414823058902,Entire home/apt,146,1,0,,,133,310,0,AT-33776-V
597542731289204002,Seu Ii,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47788656229451,-0.3732287387581821,Entire home/apt,193,1,1,2022-07-26,0.58,133,337,1,AT-33775-V
597542751922106249,Jorge Juan I Sr,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47022,-0.37054,Entire home/apt,119,1,0,,,133,25,0,AT-33516-V
597542779389579509,Cervantes I,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.467470706997936,-0.3786958889528203,Entire home/apt,180,1,0,,,133,305,0,AT-33517-V
597542787341520677,Maritim Sr,83066665,SingularStays,CAMINS AL GRAU,AIORA,39.46599823341437,-0.343688198065028,Entire home/apt,62,1,0,,,133,286,0,AT-34378-V
597542797461864094,Oceanografico,83066665,SingularStays,CAMINS AL GRAU,PENYA-ROJA,39.45570558973018,-0.3429076936701525,Entire home/apt,240,1,0,,,133,351,0,AT-33778-V
597542805296882681,Roteros,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.478122148467904,-0.37539066845478297,Entire home/apt,185,1,0,,,133,301,0,AT-34380-V
597542853101220215,Candela V Sr,83066665,SingularStays,ALGIROS,L'ILLA PERDUDA,39.46726,-0.33699,Entire home/apt,121,1,0,,,133,60,0,EGVT-221-V
597542874423379441,Mercado Central X,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47129815784429,-0.3792734102042329,Entire home/apt,247,1,0,,,133,323,0,AT-34277-V
597542882836903443,Mercado Central Viii,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.472966811951196,-0.3772262673759466,Entire home/apt,152,1,0,,,133,292,0,AT-34275-V
597542891718231365,Plaza Redonda,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47399,-0.37542,Entire home/apt,159,1,0,,,133,308,0,VT-36925-V
597542900313716816,Mercado Central Xi,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47140381893341,-0.377813642611964,Entire home/apt,303,1,0,,,133,326,0,AT-34278-V
597542911721801652,Mercado Central Ix,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.4730245818463,-0.3793463803882796,Entire home/apt,391,1,0,,,133,315,0,AT-34276-V
597542928568637338,Mar44 Vii,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47286,-0.37238,Entire home/apt,171,1,1,2022-09-14,1,133,275,1,AT-34027-V
597542937463903625,Mar44 Vi,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47439859327373,-0.3709717763843216,Entire home/apt,118,1,0,,,133,304,0,AT-34026-V
597542946845190772,Mar44 Viii,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47238346454354,-0.37223088121308195,Entire home/apt,187,1,0,,,133,256,0,AT-34028-V
597542955588784011,Mar44 X,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47257574242117,-0.3707895915841785,Entire home/apt,187,1,0,,,133,0,0,AT-34029-V
597542963457914180,Botanico Room I,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47436353390963,-0.3847837064486607,Entire home/apt,91,1,1,2022-09-15,1,133,315,1,EGVT-221-V
597542974019419490,Botanico Room Terrace Ii,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47526808843741,-0.3870510796375283,Entire home/apt,126,1,0,,,133,330,0,EGVT-221-V
597542982587871100,Botanico Room Terrace Iii,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47471417647087,-0.38711664831469933,Entire home/apt,126,1,0,,,133,338,0,EGVT-221-V
597542991015604929,Botanico Room Iv,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47433808601267,-0.3869785164633115,Entire home/apt,119,1,0,,,133,334,0,EGVT-221-V
597543000530611901,Botanico 202,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47386428296426,-0.3864463992625491,Entire home/apt,150,1,0,,,133,319,0,EGVT-221-V
597543010383729112,Botanico 201,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.4756512400104,-0.3867763914284658,Entire home/apt,138,1,0,,,133,287,0,EGVT-221-V
597543018079579838,Botanico Ático Duplex 302,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.4742,-0.38684,Entire home/apt,154,1,0,,,133,312,0,EGVT-221-V
597543027091286966,Botanico Ático Dúplex 301,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47527252347654,-0.38478680184453434,Entire home/apt,163,1,0,,,133,314,0,EGVT-221-V
597543036359496346,Botanico 101,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47616982983448,-0.38477890605678566,Entire home/apt,132,1,0,,,133,296,0,EGVT-221-V
597543045924363807,Botanico 102,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.47588668224835,-0.38503932427828513,Entire home/apt,135,1,0,,,133,309,0,EGVT-221-V
597543054255488613,Mercado Central XIII,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47133,-0.37911,Entire home/apt,530,1,0,,,133,344,0,VT-36912-V
597543071090049654,Xativa Terrace II,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46671,-0.37969,Entire home/apt,235,1,0,,,133,342,0,VT-36905-V
597543080818311951,Carmen Iii,83066665,SingularStays,EXTRAMURS,EL BOTANIC,39.477703978451004,-0.38462304370536127,Entire home/apt,191,1,0,,,133,29,0,VT-36922-V
597543103087149899,NaJordana Ii,83066665,SingularStays,CIUTAT VELLA,EL CARME,39.48167,-0.37936,Entire home/apt,348,1,0,,,133,289,0,AT-37176-V
597543114170036470,Roger de Flor,83066665,SingularStays,CIUTAT VELLA,SANT FRANCESC,39.47016062174966,-0.38156841832986743,Entire home/apt,171,1,0,,,133,286,0,AT-39032-V
597543123549452740,A. San Vicente Iv,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47290036832854,-0.3771298701180838,Entire home/apt,173,1,0,,,133,333,0,AT-39752-V
597543133923730006,El Micalet,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47467093831439,-0.3763488628797548,Entire home/apt,192,1,0,,,133,75,0,AT-39421-V
597543143563478514,Collado,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47273786539318,-0.3781777124999816,Entire home/apt,163,1,1,2022-09-08,1,133,325,1,VT-39525-V
597543170046286633,Plaza del Carmen Sr,83066665,SingularStays,CIUTAT VELLA,EL CARME,39.47847303527634,-0.3769856900967246,Entire home/apt,104,1,0,,,133,65,0,AT-40887-V
597543196873928069,Parque Central Ix,83066665,SingularStays,EXTRAMURS,ARRANCAPINS,39.4616706816754,-0.37871572875838255,Entire home/apt,288,1,0,,,133,304,0,AT-39373-V
597543205420110776,Parque Central X,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46150692581313,-0.3767482226697065,Entire home/apt,358,1,0,,,133,295,0,AT-39374-V
597543223582784064,Parque Central Xii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.461959678414935,-0.3769440113610973,Entire home/apt,284,1,0,,,133,315,0,AT-39376-V
597543231941485562,Parque Central Xiii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.462,-0.37827,Entire home/apt,360,1,0,,,133,331,0,AT-39377-V
597543241009467811,Parque Central Xiv,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46012130137327,-0.3773500753575367,Entire home/apt,287,1,0,,,133,305,0,AT-39378-V
597543259938870722,Parque Central Xvi,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.460304076853454,-0.3770033537566255,Entire home/apt,436,1,0,,,133,330,0,AT-39380-V
597543268148933957,Parque Central Xvii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46149,-0.37641,Entire home/apt,504,1,0,,,133,292,0,AT-39381-V
597543277094186374,Parque Central Xviii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46204714485157,-0.3780082701311078,Entire home/apt,458,1,1,2022-09-11,1,133,332,1,AT-39382-V
597543285089971669,Parque Central V,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.460952460172436,-0.3763977472391012,Entire home/apt,118,1,0,,,133,267,0,AT-42046-V
597543295682238313,Parque Central Vi,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.462256519622294,-0.37804651533317535,Entire home/apt,140,1,0,,,133,308,0,AT-42057-V
597543303845346620,Parque Central Vii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.4615941874397,-0.3785013717472785,Entire home/apt,123,1,0,,,133,286,0,AT-42058-V
597543313584073888,Parque Central Viii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46063,-0.37844,Entire home/apt,137,1,0,,,133,306,0,AT-42059-V
597543322052085982,Parque Central Ii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46231199669667,-0.3770961814185721,Entire home/apt,141,1,0,,,133,301,0,AT-42024-V
597543330462739863,Parque Central Iii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46224423661246,-0.37735763363673447,Entire home/apt,151,1,0,,,133,291,0,AT-42025-V
597543339930867997,Parque Central Iv,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.4608752884667,-0.37642792776459644,Entire home/apt,166,1,0,,,133,308,0,AT-42044-V
597543349584505276,Parque Central I,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.461629619810616,-0.3785293436040578,Entire home/apt,141,1,0,,,133,322,0,AT-42022-V
597543366226827911,Sorolla I Sr,83066665,SingularStays,EXTRAMURS,ARRANCAPINS,39.46189260570257,-0.3816111040814752,Entire home/apt,89,1,0,,,133,217,0,AT-43962-V
597543375271150918,Quevedo I,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47245122333615,-0.3804580107769386,Entire home/apt,206,1,0,,,133,325,0,AT-43261-V
597543393835653687,Poeta Querol,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.47176,-0.37264,Entire home/apt,206,1,0,,,133,66,0,AT-45960-V
597543419672975646,Marina Ii,83066665,SingularStays,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47486,-0.32946,Entire home/apt,216,1,0,,,133,341,0,""
597543429025805050,Marina I,83066665,SingularStays,POBLATS MARITIMS,LA MALVA-ROSA,39.47537813017217,-0.3277265688132548,Entire home/apt,181,1,0,,,133,316,0,""
597543447076136827,Quevedo Ii Sr,83066665,SingularStays,CIUTAT VELLA,EL PILAR,39.472310105173726,-0.3813560453303008,Entire home/apt,68,1,0,,,133,238,0,""
597543465210968145,Salvador Iii Sr,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.478012749211324,-0.37327451166946096,Entire home/apt,67,1,0,,,133,9,0,""
597543483320072645,Ruzafa Terrace,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46215074955097,-0.3732169364097076,Entire home/apt,246,1,0,,,133,121,0,VT-47804-V
597543500857562184,Salvador Ii Sr,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47587857326936,-0.3748766801707221,Entire home/apt,41,1,0,,,133,61,0,""
597543508995929009,Seu Vi,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.47835,-0.37331,Entire home/apt,157,1,0,,,133,335,0,AT-33775-V
597543518311869265,Gulliver,83066665,SingularStays,CAMINS AL GRAU,CAMI FONDO,39.46643897913859,-0.3545759121701872,Entire home/apt,721,1,0,,,133,298,0,AT-48302-V
597543529635428239,Veronica Ii Sr,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.4755556948881,-0.37726835919549134,Entire home/apt,91,1,0,,,133,162,0,""
597543539202878414,Miracle Sr,83066665,SingularStays,CIUTAT VELLA,LA SEU,39.4742,-0.37689,Entire home/apt,120,1,0,,,133,202,0,""
597543556728831110,Esteban Ballester Sr,83066665,SingularStays,POBLATS MARITIMS,BETERO,39.47314,-0.33669,Entire home/apt,103,1,0,,,133,44,0,""
597543612310344712,Lander Ruzafa 303,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.4603371972413,-0.3704886993099805,Entire home/apt,62,1,1,2022-08-22,1,133,23,1,
597543639829484056,Lander Ruzafa 301,83066665,SingularStays,QUATRE CARRERES,EN CORTS,39.458827109097285,-0.36993028302835934,Entire home/apt,81,1,0,,,133,35,0,""
597543696104202609,Lander Ruzafa 103,83066665,SingularStays,QUATRE CARRERES,EN CORTS,39.458532593922804,-0.3700180658109027,Entire home/apt,62,1,1,2022-08-09,0.79,133,63,1,
597543721024894072,Lander Ruzafa 203,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.45979345543231,-0.3718570737471526,Entire home/apt,62,1,0,,,133,55,0,""
597543835495365438,Valencia Center I,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.465557790260775,-0.3781407457997899,Entire home/apt,263,1,0,,,133,119,0,""
597543845085121826,Valencia Center Ii,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46715072564009,-0.3787458618661289,Entire home/apt,246,1,0,,,133,93,0,""
597543862554519179,Valencia Center Iv,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.465337247399994,-0.37792286521073226,Entire home/apt,196,1,0,,,133,16,0,""
597543902690309652,Palacio de Congresos,83066665,SingularStays,CAMPANAR,SANT PAU,39.49088978935391,-0.405872749260267,Entire home/apt,131,1,0,,,133,57,0,""
597671822873165121,"Magnífica habitación con balcon al mar,en Valencia",3096012,Tatiana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46355,-0.33006,Private room,64,2,0,,,1,334,0,
597693666288761309,APARTAMENTO DE LUJO UBICADO EN PARAJE NATURAL,373199681,Federico,POBLATS DEL SUD,EL SALER,39.35687,-0.3205,Entire home/apt,210,1,0,,,3,105,0,
597706987497867577,Amplio apartamento a pocos metros de la playa,122695382,Marisa,POBLATS MARITIMS,LA MALVA-ROSA,39.47862,-0.32884,Entire home/apt,225,1,4,2022-08-28,1.71,2,164,4,
597793211549866820,Habitación #2 Individual Playa Malvarrosa/Patacona,394789790,Valeria,POBLATS MARITIMS,LA MALVA-ROSA,39.48153,-0.32914,Private room,23,1,21,2022-08-17,3.94,2,0,21,
597882826910198818,Teletrabajar y Estudiar. Alquiler por Temporada.,452749096,Eli Y Vans,JESUS,L'HORT DE SENABRE,39.453632,-0.386883,Entire home/apt,65,28,18,2022-09-11,3.91,1,134,18,
598119857171954994,Preciosa casa particular con piscina y mascotas.,214948809,Maria,L'OLIVERETA,LA LLUM,39.46881,-0.41908,Private room,25,2,5,2022-09-03,0.99,2,357,5,
598128924615064841,Habitación G2 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,19,1,3,2022-08-21,1.25,17,193,3,
598132693827775782,Habitación tranquila en la Avenida del cid,434074204,John Jairo,L'OLIVERETA,NOU MOLES,39.46901,-0.39447,Private room,20,1,6,2022-09-01,1.18,2,357,6,
598171160727261283,"Квартира на пляже, падел, бассейн, Wi-Fi, парковка",452805090,Juanjo,POBLATS MARITIMS,LA MALVA-ROSA,39.488811,-0.327331,Entire home/apt,11,28,11,2022-08-07,2.17,1,0,11,
598320633258094063,Cozy LUXURY apartments****. The city center,452833087,Vaclav,CIUTAT VELLA,EL MERCAT,39.473995208740234,-0.38034000992774963,Entire home/apt,132,3,10,2022-09-10,2.91,1,61,10,
598361939514363110,Habitación con baño privado en lujoso ático Ruzafa,204831964,Valentina,QUATRE CARRERES,EN CORTS,39.45778671181471,-0.37315061641328856,Private room,109,1,3,2022-08-24,0.83,1,0,3,
598547286937137249,Habitación privada cerca de la playa con desayuno,130917502,Svetlana,POBLATS MARITIMS,LA MALVA-ROSA,39.48116,-0.32734,Private room,56,1,8,2022-09-05,4.44,2,97,8,
598935013967014086,Habitación G4 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,19,1,2,2022-08-19,1.87,17,200,2,
598938949348885578,Habitación P1 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.46831,-0.3456,Private room,19,1,1,2022-07-01,0.39,17,167,1,
598941652938580426,Habitación J1 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,19,1,4,2022-08-29,1.74,17,180,4,
598945527978203108,Habitación J2 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,35,1,6,2022-08-17,1.94,17,167,6,
598948275247893057,Habitación J3 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,19,1,2,2022-07-15,0.79,17,167,2,
598953474335221297,Habitación J4 - Limpieza + internet fibra óptica,452800495,Gilberto,CAMINS AL GRAU,AIORA,39.469006,-0.346616,Private room,35,1,2,2022-08-29,1.82,17,167,2,
598958294927464164,Habitación A1 - Limpieza + internet fibra óptica,452800495,Gilberto,POBLATS DE L'OEST,BENIMAMET,39.512928,-0.430894,Private room,26,1,3,2022-08-29,1.29,17,167,3,
598967621557999336,Habitación A3 - Limpieza+fibra óptica+baño privado,452800495,Gilberto,POBLATS DE L'OEST,BENIMAMET,39.512928,-0.430894,Private room,34,7,0,,,17,167,0,
598969782451227425,Habitación A4 - Limpieza + internet fibra óptica,452800495,Gilberto,POBLATS DE L'OEST,BENIMAMET,39.512928,-0.430894,Private room,23,1,1,2022-07-27,0.59,17,168,1,
598973045719652517,Habitación A5 - Limpieza + internet fibra óptica,452800495,Gilberto,POBLATS DE L'OEST,BENIMAMET,39.512928,-0.430894,Private room,35,1,2,2022-08-12,1.15,17,167,2,
599016818419660815,Alquiler de habitación individual,415265492,Merche,JESUS,SANT MARCEL.LI,39.44453,-0.39091,Private room,40,1,0,,,2,349,0,
599087024806143472,Valencia Sedaví 8 personas. Playa 10min en coche,244408749,Alina,POBLATS DEL SUD,EL FORN D'ALCEDO,39.42761,-0.38168,Entire home/apt,130,1,19,2022-09-11,5.94,1,47,19,
599160426152664681,Precioso bajo tipo estudio cerca de  playa,125030862,Lisbeth,POBLATS MARITIMS,EL GRAU,39.46014,-0.33411,Entire home/apt,66,3,28,2022-09-11,5.28,8,80,28,
599166149986227289,Casa típica del Cabañal a 5 minutos de la playa,453027639,Concha,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46496,-0.33396,Entire home/apt,180,3,14,2022-09-05,2.90,1,352,14,
599287916961171483,Perello Apartment,80869460,Claudio,POBLATS DEL SUD,EL PERELLONET,39.27346,-0.27554,Entire home/apt,50,30,3,2022-08-31,0.60,15,156,3,
599288960899193504,Habitación doble nueva con baño en el centro,453014685,Orlando Alberto,CIUTAT VELLA,EL PILAR,39.471134,-0.383333,Private room,49,2,21,2022-07-24,3.99,3,76,21,
599657227853796210,Acogedor dormitorio en piso compartido en Valencia,177889244,Dessire,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44419,-0.36683,Private room,29,1,31,2022-08-27,6.99,1,71,31,
599673344808247171,Coqueto apartamento de Playa con Piscina y Terraza,98935620,Bruce,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.567272,-0.285336,Entire home/apt,66,2,13,2022-09-13,2.93,1,110,13,VT-37330-V
599682074489922295,Habitación confortable privada muy bien ubicada,453138482,Monica,QUATRE CARRERES,EN CORTS,39.4547,-0.37255,Private room,50,1,8,2022-06-11,1.57,1,79,8,
599757185003585075,Lights rooms en Cabañal beach,4984249,Liusy,POBLATS MARITIMS,BETERO,39.47138,-0.33502,Entire home/apt,209,3,26,2022-09-04,5.38,3,65,26,
599815402102705633,"Precioso loft moderno a 1km del mar, en València",34114090,Marisela,POBLATS MARITIMS,BETERO,39.47117311522154,-0.335990504734976,Entire home/apt,110,4,8,2022-09-09,3.53,1,355,8,
600283031470747766,"Piso en el corazón de Valencia, Ruzafa",4020456,Grace,L'EIXAMPLE,RUSSAFA,39.462775166317805,-0.3745396912117399,Entire home/apt,100,1,14,2022-08-14,2.64,2,314,14,
600290487598152256,"Super LOFT, PISCINA+TERRAZA+BILLAR+WIFI",453275171,Ruben,PATRAIX,VARA DE QUART,39.46219,-0.41257,Entire home/apt,100,2,11,2022-08-20,2.16,1,260,11,
600357958572962807,APART. ENTRE EL PUERTO Y LA CIUDAD DE LAS CIENCIAS,181507163,Miguel,CAMINS AL GRAU,LA CREU DEL GRAU,39.4634,-0.34629,Entire home/apt,88,1,36,2022-09-11,7.01,1,59,36,
