id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49896730,1 Room SUP  4 pax  Apartment Madrina,391637345,Tourism Valencia,CIUTAT VELLA,SANT FRANCESC,39.47087,-0.37812,Entire home/apt,65,1,14,2021-11-28,2.78,15,1,14,
49896774,1 Room 4 pax  Apartment Madrina,391637345,Tourism Valencia,CIUTAT VELLA,EL MERCAT,39.47309,-0.37991,Entire home/apt,71,1,18,2021-11-28,3.23,15,0,18,
49897341,Habitación doble a 8 minutos del Centro,34475201,Alvaro,LA SAIDIA,SANT ANTONI,39.48651,-0.37509,Private room,39,1,3,2021-06-20,0.43,1,0,3,
49901971,Habitación con balcón a unos minutos de la playa,18476614,Javier,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4707,-0.33258,Private room,28,6,4,2021-08-31,0.76,3,170,4,
49903448,Valencia Beach Apartment 2,398702198,Patricia,POBLATS MARITIMS,LA MALVA-ROSA,39.47556,-0.32529,Entire home/apt,166,4,7,2021-10-02,1.08,1,0,7,AT-34626-V
49914921,"Your ""Home Sweet Home""",396941410,Melissa,CAMINS AL GRAU,AIORA,39.46864,-0.34775,Entire home/apt,92,2,5,2021-08-20,0.91,21,0,5,
49914989,"Appartement a Valencia, idéal pour une famille.",402509108,Marta,RASCANYA,TORREFIEL,39.49366,-0.37788,Entire home/apt,50,7,3,2021-10-29,0.53,2,61,3,
49915574,Apartamento 1 en finca histórica cerca de la playa,144969922,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.467991,-0.330477,Entire home/apt,58,2,10,2021-10-06,1.53,3,59,10,
49917989,Apartamento TERRAZA. FREE WIFI,48542379,Nacho Y Jacobo,EXTRAMURS,LA PETXINA,39.47556,-0.38931,Entire home/apt,114,2,9,2021-11-20,1.68,7,169,9,VT-50503-V
49925530,"En el corazon de Valencia, Habitación con balcon.",111021881,Cristina,CIUTAT VELLA,SANT FRANCESC,39.47004,-0.38061,Private room,24,31,0,,,6,308,0,
49927132,Double Bedroom near El Cananyal Beach and Metro,401833341,Галина,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46963,-0.33471,Private room,45,2,8,2021-08-30,1.50,3,0,8,
49935401,Bonito Dúplex en el Corazón de Valencia,225141466,Ana,CIUTAT VELLA,LA XEREA,39.47249,-0.37266,Entire home/apt,87,2,27,2021-11-29,3.99,3,96,27,
49935905,La Casa del Lechero,16014234,Eugenio,EXTRAMURS,LA ROQUETA,39.468044,-0.382361,Entire home/apt,61,4,6,2021-09-03,1.24,1,0,6,
49937389,AMPLIO APARTAMENTO VACACIONAL PLAYA MALVARROSA,402684363,Juana,POBLATS MARITIMS,LA MALVA-ROSA,39.48249,-0.32977,Entire home/apt,130,4,5,2021-08-27,0.99,1,62,5,
49938763,"New Double Bed, Room private WC, Shower, TV, beach",401833341,Галина,POBLATS MARITIMS,BETERO,39.469124,-0.335562,Private room,50,2,7,2021-08-30,1.11,3,0,7,
49948059,Habitacion en una  Espectacular casa típica baja,610312,Max & Yolanda,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46926,-0.33192,Private room,22,2,17,2021-09-20,2.62,1,293,17,
49948722,Habíatacion doble corazón de valencia,243271947,Carolina,JESUS,LA RAIOSA,39.45925,-0.38735,Private room,35,1,0,,,1,52,0,
49956783,Habitación con cama doble a minutos de la playa,18476614,Javier,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47008,-0.33439,Private room,26,5,4,2021-08-29,0.75,3,170,4,
49957212,"Ático en el centro,luz y color en tu escapada.",194063702,Mano,CIUTAT VELLA,SANT FRANCESC,39.47053,-0.38338,Entire home/apt,48,1,17,2021-11-28,2.49,4,2,17,VT-34526-V
49959501,Room for two persons,6836218,Dania,QUATRE CARRERES,EN CORTS,39.45619,-0.37114,Private room,18,1,36,2021-12-02,5.32,2,76,36,
49963878,Loft acogedor en Ruzafa,257377490,Jose Lola,L'EIXAMPLE,RUSSAFA,39.46232,-0.37205,Entire home/apt,68,7,14,2021-12-06,2.18,2,149,14,
49965536,Apartamento 4 en finca histórica cerca de la playa,144969922,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.467983,-0.330493,Entire home/apt,73,2,11,2021-11-16,1.92,3,15,11,
49970417,Precioso Piso en el centro Historico de Valencia!,402976514,Rafa,CIUTAT VELLA,LA XEREA,39.4736,-0.37401,Entire home/apt,87,2,4,2021-11-04,1.00,5,159,4,
49971113,Piso 3 Habitaciones / Plaza La Reina,402976514,Rafa,CIUTAT VELLA,LA XEREA,39.47383,-0.37409,Entire home/apt,82,3,2,2021-11-09,0.86,5,344,2,
49971491,Descanso perfecto para Turistas!,402976514,Rafa,CIUTAT VELLA,LA SEU,39.47445,-0.37585,Entire home/apt,59,3,13,2021-12-01,2.36,5,159,13,
49971766,Piso Para Grupos Grandes / hasta 16 Personas!,402976514,Rafa,CIUTAT VELLA,LA XEREA,39.47446,-0.37401,Entire home/apt,229,3,2,2021-11-24,0.57,5,159,2,
49972037,Piso 3 habitaciones! Completo! Visitar y Relax,402976514,Rafa,CIUTAT VELLA,LA XEREA,39.47389,-0.37404,Entire home/apt,88,2,5,2021-11-07,0.85,5,158,5,
49972250,"La casa del Mar , Cabanyal, playa de la Malvarrosa",58677874,Jose,POBLATS MARITIMS,LA MALVA-ROSA,39.47533,-0.32514,Entire home/apt,200,3,10,2021-09-03,1.51,1,9,10,
49973763,Nuestro deseo,403001727,Cristina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.468845,-0.328147,Entire home/apt,60,2,34,2021-11-28,5.10,1,43,34,
49974425,Ático céntrico y acogedor/ Centric and cozy attic.,403005554,Nuria,EXTRAMURS,EL BOTANIC,39.47152,-0.38509,Entire home/apt,50,5,9,2021-11-17,1.54,1,218,9,
49977936,HomeStayHouse,249428373,Maryeri,BENIMACLET,BENIMACLET,39.48651,-0.36346,Private room,50,1,0,,,3,45,0,
49979257,Ciudad Vella el Carmen II,59057311,Clemencia,CIUTAT VELLA,EL CARME,39.480518,-0.382376,Entire home/apt,87,2,0,,,3,16,0,
49980341,Laura Apartment Puerto,85585161,Laura,POBLATS MARITIMS,EL GRAU,39.46101,-0.33845,Entire home/apt,143,2,5,2021-11-14,0.89,3,123,5,
49982196,Suite con Jacuzzi,368000602,Casual Civilizaciones Valencia,RASCANYA,TORREFIEL,39.491,-0.3792,Private room,99,1,4,2021-12-12,0.79,5,345,4,
49991126,Appartenet à Valence Spain. Idéal pour une famille,402509108,Marta,RASCANYA,TORREFIEL,39.49178,-0.37838,Entire home/apt,50,7,5,2021-12-10,1.02,2,147,5,
49992861,Apartamento 2 en finca histórica cerca de la playa,144969922,Sandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.467991,-0.330427,Entire home/apt,53,2,13,2021-11-19,2.14,3,112,13,
50002919,"Colonial Jordana, city center VLC, 2 bedroom, WIFI",12044109,Julie,CIUTAT VELLA,EL CARME,39.48093,-0.38304,Entire home/apt,65,2,9,2021-12-08,1.67,20,170,9,
50006429,"Sunny, chic, central, Maestro Gozalbo",110917409,Jesús,L'EIXAMPLE,LA GRAN VIA,39.46587,-0.37024,Entire home/apt,70,4,5,2021-08-20,0.90,6,33,5,
50019319,Acogedor apartamento centro histórico Valencia,1475373,Marta,CIUTAT VELLA,EL MERCAT,39.47268,-0.37784,Entire home/apt,59,2,25,2021-12-14,3.83,3,353,25,VT-40212-V
50019538,PISO CON TERRAZA RECIEN REFORMADO,214087309,David,EXTRAMURS,LA ROQUETA,39.46595,-0.3798,Entire home/apt,54,3,17,2021-11-21,2.56,2,64,17,
50019964,"Moderno piso cerca playa malvarrosa 3 hab, terraza",12044109,Julie,CAMINS AL GRAU,AIORA,39.46542,-0.34939,Entire home/apt,58,15,0,,,20,42,0,
50028780,APARTAMENTO EN LA PLAYA,403505801,Juan Manuel,POBLATS MARITIMS,LA MALVA-ROSA,39.48226,-0.32773,Entire home/apt,110,3,9,2021-08-30,1.68,1,170,9,
50033104,Alojamiento en zona turística y cerca de la playa.,403541943,Enzo,CAMINS AL GRAU,AIORA,39.4686,-0.34559,Private room,35,1,15,2021-08-27,2.21,1,0,15,
50037312,Duplex Near Center Wifi,201741093,Your.Rentals,L'OLIVERETA,TRES FORQUES,39.46498,-0.40069,Entire home/apt,200,1,1,2021-06-28,0.17,4,216,1,VT25403V
50039673,THREE FLOOR HOUSE WITH TERRACE,129996041,Marcos & Sergio,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47359,-0.32802,Entire home/apt,106,4,8,2021-11-16,1.32,5,167,8,
50058830,"Room in Nice Beach Apartment in ""Barrio Gitano""",329239048,Linli,POBLATS MARITIMS,LA MALVA-ROSA,39.47738,-0.32817,Private room,28,2,10,2021-10-24,1.66,2,365,10,
50059498,Room in Luxury Beach Apartment. With Wifi + Aircon,329239048,Linli,POBLATS MARITIMS,LA MALVA-ROSA,39.47901,-0.32826,Private room,25,2,0,,,2,90,0,
50061042,Piso luminoso junto Ciudad de las Ciencias y playa,227956298,Cristina,CAMINS AL GRAU,LA CREU DEL GRAU,39.46182,-0.34397,Entire home/apt,90,2,10,2021-11-01,1.79,1,270,10,
50065079,Piso con vista iluminado a 350 mts de la playa,29435081,Rodo,POBLATS MARITIMS,LA MALVA-ROSA,39.47971,-0.32815,Entire home/apt,60,5,18,2021-11-12,2.67,1,229,18,
50079468,"Hermosa y comoda habitación en la Finca roja, Zona central de Valencia.",225582768,Gabriel,EXTRAMURS,ARRANCAPINS,39.46412,-0.38464,Private room,24,1,35,2021-12-13,6.21,1,201,35,
50087793,Piso en el corazón de Valencia,45885928,Bea,LA SAIDIA,SANT ANTONI,39.48734,-0.37235,Entire home/apt,60,4,3,2021-08-30,0.63,1,45,3,
50098325,Loft  Mercado CENTRAL&AYUNTAMIENTO&TERRAZA . Wifi,242435915,Cool Lofts,CIUTAT VELLA,EL MERCAT,39.47275,-0.37668,Entire home/apt,51,2,20,2021-11-14,3.05,8,280,20,
50098660,New LOTF central MARKET . Calle PEATONAL WIFI,242435915,Cool Lofts,CIUTAT VELLA,SANT FRANCESC,39.47248,-0.37623,Entire home/apt,58,2,27,2021-11-26,4.07,8,279,27,
50099422,Affordable well located flat in Valencia,32975045,Miguel,ALGIROS,L'AMISTAT,39.47178,-0.35129,Entire home/apt,72,3,3,2021-08-22,0.66,3,201,3,
50099666,Piso nuevo en malvarosa cerca de la playa,42998232,Thomas,POBLATS MARITIMS,LA MALVA-ROSA,39.47995,-0.32846,Entire home/apt,100,2,2,2021-08-29,0.32,1,0,2,
50101073,Habitación Doble KingSize con terraza Gran Vía,33806568,Rafa & Jorge,EXTRAMURS,ARRANCAPINS,39.4697,-0.385015,Private room,28,1,41,2021-11-14,6.31,9,57,41,VT-41523-V
50101318,Habitación Doble con Terraza Exterior Gran Via,33806568,Rafa & Jorge,EXTRAMURS,ARRANCAPINS,39.4697,-0.385015,Private room,23,1,35,2021-12-01,5.59,9,58,35,VT-41523-V
50101460,Habitación Doble con terraza Gran Via,33806568,Rafa & Jorge,EXTRAMURS,ARRANCAPINS,39.4697,-0.385015,Private room,21,1,33,2021-12-03,5.16,9,61,33,VT-41523-V
50103679,Sweet Valencia,126897692,Sam,POBLATS DE L'OEST,BENIMAMET,39.50581,-0.42784,Entire home/apt,77,7,2,2021-07-23,0.38,1,178,2,
50107814,Habitación privada en apartamento compartido,164294462,Dani,CIUTAT VELLA,LA XEREA,39.472153,-0.371913,Private room,45,2,26,2021-12-06,3.98,5,270,26,
50108707,Habitación doble en piso compartido en el centro,164294462,Dani,CIUTAT VELLA,LA XEREA,39.472202,-0.371897,Private room,38,3,28,2021-11-29,4.29,5,263,28,
50108960,Habitación individual en pleno centro de Valencia,164294462,Dani,CIUTAT VELLA,LA XEREA,39.47332,-0.37134,Private room,29,3,30,2021-11-30,4.64,5,363,30,
50108969,Habitación individual en piso compartido céntrico.,164294462,Dani,CIUTAT VELLA,LA XEREA,39.47297,-0.373,Private room,27,3,22,2021-12-14,3.40,5,265,22,
50109355,Habitación privada en el centro de Valencia,164294462,Dani,CIUTAT VELLA,SANT FRANCESC,39.47129,-0.37133,Private room,30,2,30,2021-12-11,4.66,5,251,30,
50114380,Habitación Doble con Terraza Exterior Gran Vía,33806568,Rafa & Jorge,EXTRAMURS,ARRANCAPINS,39.4697,-0.385015,Private room,23,1,39,2021-12-02,5.97,9,84,39,VT-41523-V
50122643,Valencia Flat near the beach and center,178272587,Francisco,ALGIROS,L'AMISTAT,39.47488,-0.35242,Entire home/apt,123,2,11,2021-09-17,1.96,1,0,11,
50126651,Stylish Apartment with Balcony-style,4126829,Bart & Katlijn,EXTRAMURS,ARRANCAPINS,39.46347,-0.38533,Entire home/apt,112,2,5,2021-11-15,0.91,4,351,5,
50135504,EN EL CORAZÓN DE VALENCIA. Reformado integralment,8927002,Javier,L'EIXAMPLE,EL PLA DEL REMEI,39.46895,-0.37178,Entire home/apt,145,2,6,2021-09-01,1.12,1,32,6,
50140244,Apartamento puerto de Valencia,404535940,Soraya,CAMINS AL GRAU,AIORA,39.46352,-0.34391,Entire home/apt,60,3,20,2021-11-29,3.33,1,336,20,
50141353,Valero,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.45913,-0.37243,Entire home/apt,70,1,1,2021-08-28,0.27,140,265,1,""
50142455,Piso 4P con encanto cerca de la playa,431741,Olga,CAMINS AL GRAU,LA CREU DEL GRAU,39.46029,-0.3448,Entire home/apt,60,4,14,2021-12-06,2.36,21,168,14,
50143421,"Cerca de la playa luminoso, agradable y tranquilo",118815610,Catherine,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47124,-0.33372,Entire home/apt,27,30,2,2021-09-30,0.55,2,319,2,
50143949,APARTAMENTO LUMINOSO,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47457,-0.37559,Entire home/apt,71,2,30,2021-11-16,4.76,19,239,30,
50146199,Excelente ubicación,16202244,Gemma,ALGIROS,LA CARRASCA,39.47539,-0.34484,Private room,35,1,5,2021-07-26,0.79,2,351,5,
50149026,"Apartamento 5P en el centro, Barrio del Carmen",431741,Olga,CIUTAT VELLA,EL CARME,39.47714,-0.38153,Entire home/apt,73,4,18,2021-12-08,2.97,21,158,18,
50149174,Amplia habitación cerca de la playa,42618254,Meryelen,POBLATS MARITIMS,EL GRAU,39.45988,-0.33758,Private room,25,3,2,2021-08-23,0.31,2,365,2,
50162086,"Precioso Loft en Valencia, cerca al mar",3149697,Lissette,POBLATS MARITIMS,BETERO,39.47091,-0.33731,Entire home/apt,60,2,4,2021-08-24,0.77,1,0,4,
50177469,Apartment in old fisherman's house,28829561,Angeles,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46922,-0.3302,Entire home/apt,95,3,2,2021-09-01,0.48,1,0,2,VT-49833-V
50183285,Fantástico Loft en el Centro de Valencia,269579384,Cano Florit Sl,CIUTAT VELLA,EL PILAR,39.47233,-0.38299,Entire home/apt,63,2,11,2021-11-22,2.39,6,246,11,
50185456,Ático frente a la ciudad de las ciencias,3213952,Patricia,CAMINS AL GRAU,CAMI FONDO,39.46344,-0.35303,Entire home/apt,160,2,10,2021-10-03,1.60,1,357,10,
50185488,dream house in cabanyal,203538820,Paolo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46902,-0.32967,Entire home/apt,53,2,10,2021-12-12,2.34,2,138,10,
50185995,Habitación Doble con Terraza en encantador Hotel en la Plaza del Ayuntamiento en Valencia,404954120,Premium Flats,CIUTAT VELLA,SANT FRANCESC,39.47066,-0.37608,Private room,95,1,3,2021-10-03,0.58,5,117,3,
50187797,Enjoy! Playas y Centro de la ciudad 20' ! Turia 4',226064725,Trinidad,LA SAIDIA,TRINITAT,39.48167,-0.37056,Private room,20,5,5,2021-10-31,0.87,10,0,5,
50192947,Suite at the Beach,21627822,Marcos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46702,-0.32532,Entire home/apt,65,3,8,2021-12-07,1.37,1,171,8,
50193718,STYLISH ATTIC LOFT IN CENTRE WITH TERRACE,110917409,Jesús,CIUTAT VELLA,LA XEREA,39.47251,-0.37543,Entire home/apt,89,7,10,2021-11-27,1.67,6,88,10,
50196109,"Valencia en tus manos, Playas 20', Parque Turia 4'",226064725,Trinidad,LA SAIDIA,TRINITAT,39.48128,-0.37231,Private room,13,30,2,2021-08-10,0.35,10,0,2,
50207396,A dos pasos de la Playa de la Malvarrosa,42125633,Marta,ALGIROS,LA CARRASCA,39.47658,-0.33494,Entire home/apt,67,3,1,2021-08-23,0.25,10,0,1,
50210899,habitación  pequeña  en  piso  compartido,247225765,Fernanda Elizabeth,L'OLIVERETA,NOU MOLES,39.47038,-0.39563,Private room,35,1,18,2021-11-14,2.86,2,365,18,
50219427,HOGAR EN EL CASCO HISTORICO,54449319,Maria,CIUTAT VELLA,LA SEU,39.478428,-0.375507,Entire home/apt,130,3,16,2021-12-15,2.76,5,330,16,VT-36778V
50220560,Ideal apartment on the best beach in Valencia,398413047,Jorge Miguel,POBLATS DEL SUD,EL PERELLONET,39.28147,-0.27826,Entire home/apt,50,2,3,2021-11-01,0.48,2,193,3,
50223483,Cosy apartment 8min walking from the beach!!,25468478,Sophie,POBLATS MARITIMS,LA MALVA-ROSA,39.47957,-0.33165,Entire home/apt,120,2,5,2021-08-29,0.86,2,0,5,
50224125,"Individual, chica preferiblemente, baño privado",184371747,Orlando Jesús,JESUS,L'HORT DE SENABRE,39.45321,-0.38862,Private room,11,60,0,,,3,268,0,
50224620,TU HABITACIÓN DOBLE CERCA DE LO QUE QUIERAS,404818880,Oksana Elizabeth,EXTRAMURS,ARRANCAPINS,39.46049,-0.38513,Shared room,25,1,3,2021-11-20,1.88,1,292,3,
50234703,Apartamento Industrial zona Playa,141277117,Luis,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46642,-0.32552,Entire home/apt,99,24,7,2021-10-18,1.40,1,86,7,VT-43518-V
50246226,VALENCIA ENTIRE 3 FLOORS LOFT with private rooftop,211158337,Paloma Yumi,PATRAIX,VARA DE QUART,39.46251,-0.41232,Entire home/apt,120,1,14,2021-09-19,2.31,1,88,14,
50264928,CITY CENTER,405125902,Alejandro,EXTRAMURS,ARRANCAPINS,39.46591,-0.38474,Entire home/apt,70,3,3,2021-09-03,0.69,1,0,3,
50273939,Spacious apartment next to the beach 🏝 🌞🦐,50508645,Giorgio,POBLATS MARITIMS,LA MALVA-ROSA,39.48147,-0.32802,Entire home/apt,65,3,6,2021-08-25,1.08,1,0,6,
50274552,Apartamento 3 Habitaciones en el Casco Antiguo,13807411,Alfonso,CIUTAT VELLA,EL MERCAT,39.47141,-0.37838,Entire home/apt,100,6,4,2021-09-09,0.74,2,161,4,
50274815,Bright & cozy room near El Carmen,134495087,Veronica,CAMPANAR,LES TENDETES,39.48529,-0.38567,Private room,43,2,10,2021-09-10,1.71,3,70,10,
50275690,Lovely home with sunny patio near the beach,405938679,Jeanne,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46601,-0.33043,Entire home/apt,75,2,10,2021-09-28,1.79,1,112,10,
50275798,Apartamento Soler,337023664,José,ALGIROS,CIUTAT JARDI,39.47088,-0.34294,Entire home/apt,65,4,3,2021-08-25,0.56,2,0,3,
50275950,Laura Apartment Campanar,85585161,Laura,CAMPANAR,CAMPANAR,39.4801,-0.3942,Entire home/apt,163,2,10,2021-11-23,1.65,3,240,10,
50276548,COZY APARTMENT IN OLD QUARTER PLAZA DEL CARMEN,163139642,Miguel,CIUTAT VELLA,EL CARME,39.48033,-0.3785,Entire home/apt,48,2,24,2021-11-13,3.87,1,82,24,
50282476,Apartamento vintage de Valencia,100525827,Miguel,ALGIROS,CIUTAT JARDI,39.47002,-0.34757,Entire home/apt,56,1,1,2021-11-21,1,1,137,1,22000/2021/113167
50282618,Piso mediterráneo y soleado en el centro,152133009,Manu,EXTRAMURS,ARRANCAPINS,39.4618,-0.38354,Entire home/apt,118,3,7,2021-09-07,1.20,1,347,7,
50296548,Lovely flat next to the Turia River and the center,50059772,Tanya,L'OLIVERETA,NOU MOLES,39.47048,-0.39705,Entire home/apt,90,1,3,2021-12-12,3,1,264,3,
50298137,Piso muy luminoso a 300m de la playa,207811128,German,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47369,-0.32894,Entire home/apt,120,5,0,,,1,320,0,VT-43448-V
50298437,Acogedor loft duplex en centro historico,1475373,Marta,CIUTAT VELLA,EL MERCAT,39.47267,-0.37796,Entire home/apt,84,2,9,2021-12-06,1.54,3,334,9,VT-40213-V
50299039,Loft en la Lonja de Valencia,406154973,Lourdes,CIUTAT VELLA,EL MERCAT,39.47354,-0.37964,Entire home/apt,200,15,0,,,1,365,0,
50300630,Habitación doble cerca de Benimaclet,45227917,Carles,RASCANYA,SANT LLORENS,39.49249,-0.36663,Private room,33,1,1,2021-07-02,0.18,1,344,1,
50301138,Centric 3 bedrooms Apartment with WIFI,30912672,Apartamentos FV Flats Valencia,EL PLA DEL REAL,MESTALLA,39.473747,-0.359849,Entire home/apt,65,2,3,2021-11-18,1.07,15,313,3,VT-33280-V
50315333,"Super Loft Valencia RUSSAFA.Ascensor, Netflix Wifi",406311859,Denia,L'EIXAMPLE,RUSSAFA,39.46246,-0.37375,Entire home/apt,75,2,15,2021-10-13,2.50,2,0,15,
50316414,Amplia y luminosa  habitación con balcón,210802634,Sara,CAMINS AL GRAU,AIORA,39.46439,-0.34522,Private room,23,3,1,2021-08-19,0.25,1,0,1,
50317898,The Ruzafa Apartment,42125633,Marta,L'EIXAMPLE,RUSSAFA,39.46301,-0.37623,Entire home/apt,63,3,5,2021-10-27,0.97,10,244,5,
50318377,"Ulises Flat 2Bedroom, modern, amazing views!!",12044109,Julie,ALGIROS,L'ILLA PERDUDA,39.46855,-0.34323,Entire home/apt,78,5,5,2021-11-03,0.94,20,4,5,
50319712,2-bedroom apartment near Torres de Quart,308967204,Coroa Gestion,EXTRAMURS,EL BOTANIC,39.47903,-0.38578,Entire home/apt,66,2,3,2021-07-18,0.51,22,233,3,
50323643,Lovely town flat/house with private outdoor spaces,29169571,Gbenga,QUATRE CARRERES,MONT-OLIVET,39.4598,-0.36535,Entire home/apt,97,4,11,2021-10-02,1.88,2,119,11,
50333700,Espacioso apartamento muy bien comunicado.,92503474,Maria Dolores,RASCANYA,ELS ORRIOLS,39.48878,-0.36831,Entire home/apt,99,2,5,2021-08-24,1.01,1,62,5,
50337594,Zona Deportes Rio y Ciudad de las Artes . Valencia,253018694,Regina,L'EIXAMPLE,RUSSAFA,39.46271,-0.36355,Private room,30,2,2,2021-11-14,0.54,2,341,2,
50354490,Encantador atico,406678350,Rosa Maria,ALGIROS,L'ILLA PERDUDA,39.46981,-0.34137,Private room,50,7,0,,,1,365,0,
50363535,Cómoda habitación a menos de 500 Metros de playa,406612750,José De Jesús,POBLATS MARITIMS,LA MALVA-ROSA,39.47959,-0.32899,Private room,9,1,30,2021-11-01,4.89,1,15,30,
50367028,Cozy private room near El Carmen area,134495087,Veronica,CAMPANAR,LES TENDETES,39.48374,-0.38532,Private room,45,1,9,2021-09-21,1.54,3,337,9,
50372311,Cerca del parque del Turia,53084073,Andre,L'OLIVERETA,NOU MOLES,39.47358,-0.39889,Private room,19,1,7,2021-07-20,1.15,2,263,7,
50374074,Ideal para familias en lugar estratégico,10166312,Trainning Pro 2015,JESUS,LA CREU COBERTA,39.44835,-0.38745,Entire home/apt,43,2,6,2021-11-15,1.23,3,280,6,
50374902,Agradable habitación en Ruzafa,136355453,Valentin,QUATRE CARRERES,EN CORTS,39.45464,-0.37259,Private room,19,3,8,2021-10-26,1.80,1,355,8,
50375228,Valencia Center I,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46725,-0.37828,Entire home/apt,93,1,0,,,140,0,0,""
50375229,Valencia Center II,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46628,-0.38022,Entire home/apt,195,1,0,,,140,291,0,""
50375230,Valencia Center III,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46507,-0.37985,Entire home/apt,195,1,0,,,140,302,0,""
50375231,Valencia Center IV,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46678,-0.37964,Entire home/apt,62,1,0,,,140,0,0,""
50375232,Valencia Center V,83066665,SingularStays,EXTRAMURS,LA ROQUETA,39.46537,-0.37848,Entire home/apt,62,1,0,,,140,0,0,""
50377001,Acogedora habitación cerca de Tyria Park,53084073,Andre,L'OLIVERETA,NOU MOLES,39.47464,-0.39736,Private room,27,1,13,2021-08-20,2.15,2,312,13,
50383608,Cosy  room with balcony in QueerArt 70s Retro flat,338927723,Martin,RASCANYA,ELS ORRIOLS,39.4926,-0.37159,Private room,28,2,5,2021-11-15,0.91,1,132,5,
50385925,Apartamento en la Playa para 6,8988014,Emilio Y Sara,POBLATS MARITIMS,LA MALVA-ROSA,39.4768,-0.32807,Entire home/apt,64,28,3,2021-11-08,0.61,8,145,3,
50388002,HD Oliag Apartment Ruzafa,63053029,Silvia,QUATRE CARRERES,EN CORTS,39.45788,-0.36953,Entire home/apt,164,1,8,2021-11-21,1.59,20,165,8,VT-41647-V
50388034,Apartamento FAMILIAR junto Mestalla,101234042,Azahar,EL PLA DEL REAL,MESTALLA,39.47289,-0.3564,Entire home/apt,67,9,2,2021-08-21,0.40,2,0,2,
50388932,"Amplio y luminoso, zona Gran Via. ALQUILER MENSUAL",407037782,Marino,L'EIXAMPLE,LA GRAN VIA,39.46491,-0.36653,Entire home/apt,75,30,3,2021-11-07,0.69,1,1,3,
50389518,Habitación Doble Superior privada con Terraza y Vista a la Plaza del Ayuntamiento Valencia en Hotel Plaza View,404954120,Premium Flats,CIUTAT VELLA,SANT FRANCESC,39.4705,-0.37748,Private room,116,1,2,2021-07-12,0.37,5,125,2,
50390071,Apartamento cerca de la playa,407062347,Maria Angeles,ALGIROS,L'ILLA PERDUDA,39.47136,-0.34154,Entire home/apt,93,5,1,2021-08-21,0.25,1,0,1,
50390676,Apartamento al lado de la playa con piscina,130961823,Laura,POBLATS DEL SUD,EL PERELLONET,39.2843,-0.28245,Entire home/apt,67,30,0,,,1,365,0,
50391000,Comodo y luminoso apartamento cerca del Bioparc!!!,131520309,Ilaria,L'OLIVERETA,SOTERNES,39.47148,-0.40608,Entire home/apt,75,2,2,2021-08-09,0.37,2,31,2,VT-42714-V
50391122,VALENCIA PORT ROOMS 1,269579384,Cano Florit Sl,POBLATS MARITIMS,EL GRAU,39.45833,-0.33608,Entire home/apt,63,2,7,2021-09-10,1.15,6,256,7,
50391725,VALENCIA PORT ROOMS 2,269579384,Cano Florit Sl,POBLATS MARITIMS,EL GRAU,39.45826,-0.33644,Entire home/apt,64,2,9,2021-10-06,1.49,6,256,9,
50392028,VALENCIA PORT ROOMS 3,269579384,Cano Florit Sl,POBLATS MARITIMS,EL GRAU,39.46028,-0.33444,Entire home/apt,68,3,4,2021-09-05,0.66,6,245,4,
50392341,VALENCIA PORT ROOMS 4,269579384,Cano Florit Sl,POBLATS MARITIMS,EL GRAU,39.46051,-0.33482,Entire home/apt,57,2,10,2021-09-01,1.65,6,232,10,
50393492,VALENCIA PORT ROOMS 5,269579384,Cano Florit Sl,POBLATS MARITIMS,EL GRAU,39.4581,-0.33614,Entire home/apt,64,2,8,2021-10-10,1.36,6,250,8,
50393713,Habitación privada Triple con Terraza en la Plaza del Ayuntamiento Hotel Plaza View,404954120,Premium Flats,CIUTAT VELLA,SANT FRANCESC,39.47072,-0.37789,Private room,132,1,1,2021-06-20,0.16,5,119,1,
